id,name,about
C_1854857,Thiết kế mô hình công nghiệp,"Khóa học này thiết lập 8 thí nghiệm: Thiết kế mô hình công nghiệp của quần nam và thiết kế mô hình công nghiệp áo sơ mi nam và thiết kế kiểu phụ nữ chuyên nghiệp và thay đổi kiểu dáng công nghiệp và thiết kế mô hình công nghiệp. và hướng dẫn thực hành hoạt động trình diễn, và sử dụng các phương pháp giảng dạy như Blackboard đa phương tiện và hoạt động CAD để hỗ trợ giảng dạy. Mục đích của việc tăng cường tu luyện các khả năng.
2760,C_1854868,Thiết kế cấu trúc quần áo,Khóa học này giải thích các khái niệm quy trình cơ bản và phương pháp thiết kế cấu trúc quần áo, phân tích mối quan hệ giữa cấu trúc cơ thể con người của quần áo và cơ xương người, v.v. thay đổi cấu trúc tương ứng.
2761,C_1854892,Kế toán,Kế toán là một khóa học bắt buộc cơ bản cho các chuyên ngành kế toán và một khóa học giới thiệu cho kế toán. Nó đặt nền tảng cho các khóa học kế toán chuyên nghiệp tiếp theo. Khóa học này chủ yếu giải thích các lý thuyết cơ bản, phương pháp cơ bản và các kỹ năng cơ bản của kế toán. Học sinh yêu cầu sinh viên làm chủ các phương pháp cơ bản và các kỹ năng vận hành cơ bản của kế toán dựa trên sự hiểu biết các khái niệm và nguyên tắc, đặt nền tảng vững chắc cho nghiên cứu trong tương lai về kinh doanh kế toán.
2762,C_676913,Xi Jinping suy nghĩ về chủ nghĩa xã hội với các đặc điểm của Trung Quốc cho một kỷ nguyên mới,Dự án chứng nhận chứng nhận quản trị quốc gia được xây dựng với sáu khóa học: Xi Jinping suy nghĩ về chủ nghĩa xã hội với các đặc điểm của Trung Quốc cho một quản lý khủng hoảng công khai thời đại mới Phát triển và cải cách chính sách công cộng công khai Quản trị lớn và lý thuyết đổi mới chính sách. Các khóa học có thể được điều chỉnh theo tình hình thực tế của dự án. Các khóa học được giảng dạy bởi các giáo viên tiền tuyến của Trường Hành chính công của Đại học Tsinghua. Họ giới thiệu một cách có hệ thống các kiến ​​thức và kỹ năng lý thuyết của quản trị quốc gia hiện đại cho người học. Thông qua học tập, người học có thể nắm vững các lý thuyết và phương pháp quản trị quốc gia mới, có khả năng và kỹ năng sử dụng các lý thuyết và phương pháp có liên quan để giải quyết các vấn đề quản trị quốc gia thực tế trong công việc thực tế và nuôi dưỡng tinh thần kinh doanh xã hội.
2763,C_735046,Lý thuyết và thực hành đổi mới xanh,Dự án chứng nhận chứng nhận quản trị quốc gia được xây dựng với sáu khóa học: Xi Jinping suy nghĩ về chủ nghĩa xã hội với các đặc điểm của Trung Quốc cho một quản lý khủng hoảng công khai thời đại mới Phát triển và cải cách chính sách công cộng công khai Quản trị lớn và lý thuyết đổi mới chính sách. Các khóa học có thể được điều chỉnh theo tình hình thực tế của dự án. Các khóa học được giảng dạy bởi các giáo viên tiền tuyến của Trường Hành chính công của Đại học Tsinghua. Họ giới thiệu một cách có hệ thống các kiến ​​thức và kỹ năng lý thuyết của quản trị quốc gia hiện đại cho người học. Thông qua học tập, người học có thể nắm vững các lý thuyết và phương pháp quản trị quốc gia mới, có khả năng và kỹ năng sử dụng các lý thuyết và phương pháp có liên quan để giải quyết các vấn đề quản trị quốc gia thực tế trong công việc thực tế và nuôi dưỡng tinh thần kinh doanh xã hội.
2764,C_1829954,Phát triển và cải cách Trung Quốc đương đại,Dự án chứng nhận chứng nhận quản trị quốc gia được xây dựng với sáu khóa học: Xi Jinping suy nghĩ về chủ nghĩa xã hội với các đặc điểm của Trung Quốc cho một quản lý khủng hoảng công khai thời đại mới Phát triển và cải cách chính sách công cộng công khai Quản trị lớn và lý thuyết đổi mới chính sách. Các khóa học có thể được điều chỉnh theo tình hình thực tế của dự án. Các khóa học được giảng dạy bởi các giáo viên tiền tuyến của Trường Hành chính công của Đại học Tsinghua. Họ giới thiệu một cách có hệ thống các kiến ​​thức và kỹ năng lý thuyết của quản trị quốc gia hiện đại cho người học. Thông qua học tập, người học có thể nắm vững các lý thuyết và phương pháp quản trị quốc gia mới, có khả năng và kỹ năng sử dụng các lý thuyết và phương pháp có liên quan để giải quyết các vấn đề quản trị quốc gia thực tế trong công việc thực tế và nuôi dưỡng tinh thần kinh doanh xã hội.
2765,C_948409,Quản trị và chính sách dữ liệu lớn,Dự án chứng nhận chứng nhận quản trị quốc gia được xây dựng với sáu khóa học: Xi Jinping suy nghĩ về chủ nghĩa xã hội với các đặc điểm của Trung Quốc cho một quản lý khủng hoảng công khai thời đại mới Phát triển và cải cách chính sách công cộng công khai Quản trị lớn và lý thuyết đổi mới chính sách. Các khóa học có thể được điều chỉnh theo tình hình thực tế của dự án. Các khóa học được giảng dạy bởi các giáo viên tiền tuyến của Trường Hành chính công của Đại học Tsinghua. Họ giới thiệu một cách có hệ thống các kiến ​​thức và kỹ năng lý thuyết của quản trị quốc gia hiện đại cho người học. Thông qua học tập, người học có thể nắm vững các lý thuyết và phương pháp quản trị quốc gia mới, có khả năng và kỹ năng sử dụng các lý thuyết và phương pháp có liên quan để giải quyết các vấn đề quản trị quốc gia thực tế trong công việc thực tế và nuôi dưỡng tinh thần kinh doanh xã hội.
2766,C_1862240,Phân tích chính sách công,Khóa học này là suy nghĩ và kinh nghiệm của Giáo sư Lan Zhiyong về giảng dạy và nghiên cứu hành chính công và chính sách công trong nhiều năm. Đây là một thiết lập khóa học dựa trên một nhóm sinh viên MPA cụ thể
2767,C_1864055,Dạy tôi mô phỏng thương mại,Sự nghiệp kinh doanh của bạn sẽ bắt đầu ở đây! Đó là một khóa học để thực hành thương mại xuất khẩu trong môi trường kinh doanh mô phỏng. Cách tiếp cận là gì? Học bằng cách thực hiện các nhiệm vụ mô phỏng trong một công ty thương mại Trung Quốc. Bạn sẽ đạt được gì từ khóa học? Hiểu về thủ tục xuất khẩu và kỹ năng hoạt động. Nếu bạn quan tâm đến thực tiễn thương mại quốc tế ở Trung Quốc, khóa học này là một lựa chọn tốt cho bạn. Dù bạn ở đâu, bạn có thể học nó bất cứ lúc nào trên internet.
2768,C_1864056,Giới thiệu về chăm sóc chó đồng hành,Chó, một con vật thông minh, là những người bạn trung thành nhất của nhân loại. Với sự cải thiện của mọi người, những con chó đồng hành, những con chó đồng hành đóng vai trò ngày càng quan trọng trong việc đáp ứng nhu cầu tâm linh ngày càng tăng của mọi người. Khóa học này sẽ giúp bạn hiểu thế giới của những con chó đồng hành. Bạn không chỉ có thể có được kiến ​​thức chuyên môn về chúng, mà còn học cách nuôi nấng và chăm sóc những con chó của bạn một cách thích hợp, lấp đầy cuộc sống của bạn với màu sắc của tình yêu, niềm vui và hạnh phúc.
2769,C_1864058,Thiết kế hệ thống điện tử đương đại,Khóa học này giới thiệu một cách có hệ thống các hệ thống điện tử đương đại dựa trên khái niệm hệ thống trên chip (SOC), bao gồm thành phần hệ thống, phương pháp thiết kế, công nghệ mới nhất, ví dụ thiết kế, nội dung thử nghiệm và kết quả thử nghiệm, v.v.
2770,C_1864059,Giới thiệu về Y học cơ bản,Các bạn thân mến, Bạn có muốn biết làm thế nào chúng ta tiêu hóa những gì chúng ta ăn và làm thế nào các chất dinh dưỡng được hấp thụ và sử dụng? Hệ thống miễn dịch sẽ phản ứng như thế nào khi chúng ta bị bệnh? Những thay đổi nào sẽ xảy ra với các tế bào và mô của chúng tôi? Bạn có biết làm thế nào thận của chúng ta bài tiết chất thải? Bạn có biết rằng con người có thể tồn tại mà không cần vi sinh vật? Thôi nào, theo chúng tôi vào lớp học và học cùng nhau!
2771,C_1864060,Mười bài giảng về tinh thần của văn hóa Trung Quốc và nước ngoài,Thông qua nghiên cứu về khóa học này, sinh viên có thể hiểu đầy đủ nội dung cơ bản của tinh thần văn hóa Trung Quốc và nước ngoài, hình thành sự hiểu biết độc đáo của riêng họ về tinh thần văn hóa đã tồn tại đến hiện tại, và áp dụng nó vào nghiên cứu và cuộc sống hàng ngày, điều này không chỉ cải thiện phẩm chất nhân văn của họ, mà còn sử dụng nó
2772,C_1864063,Tu luyện không có,Tu luyện Soilless giải quyết các vấn đề sản xuất. Trồng trọt làm phong phú cuộc sống gia đình. Hãy tham gia khóa học Tu luyện không chính thức"" này. Nhóm giáo viên chuyên nghiệp sẽ đưa bạn sử dụng công nghệ trồng trọt tiên tiến nhất thế giới để phát triển các sản phẩm làm vườn chất lượng tốt nhất và cung cấp cho bạn một môi trường sạch sẽ và xanh."
C_1864065,Dòng chất lỏng hóa học và truyền nhiệt,Dòng chất lỏng hóa học và truyền nhiệt (Nguyên tắc hóa học Tập 1) Sử dụng các nguyên tắc của khoa học tự nhiên (chủ yếu là lý thuyết truyền nhiệt động lượng) để kiểm tra
C_1864067,Sản xuất và đánh giá cao Bonsai,Công việc cần phải giải quyết cuộc sống cần phải hồi tưởng về nhu cầu của tinh thần để thư giãn
C_1864068,Áp dụng một quy trình ngẫu nhiên,Như đã nói
C_1864381,Phân tích dữ liệu và thực hành khai thác dữ liệu lớn thời gian không gian,Nội dung khóa học này xoay quanh dữ liệu quỹ đạo đơn đặt hàng trực tuyến được tạo ra bởi các nền tảng thuê taxi như Didi
C_1865807,Bí mật kinh doanh,Đối mặt với những thách thức thị trường liên tục như chi phí cao cho các doanh nghiệp và sự suy giảm thị trường dòng tiền chặt chẽ và giải quyết trực tiếp các vấn đề của các ưu đãi lợi nhuận sản phẩm tài nguyên của khách hàng xuất hiện từ các bước đột phá của thị trường doanh nghiệp.
C_1875488,Khai sáng cổ điển,Khai sáng cổ điển của trẻ em là nguồn gốc của văn hóa Trung Quốc
C_1875490,Đào tạo kỹ năng giáo viên lớp học,Giáo viên lớp là giáo viên hạn chế mà học sinh gặp phải trong cuộc sống của họ. Làm thế nào họ có thể trở thành một giáo viên lớp xuất sắc? Việc đào tạo kỹ năng giáo viên lớp học sẽ dẫn mọi người đến công việc của giáo viên lớp
C_1875494,Nghệ thuật sắp xếp hoa,Bạn có muốn biết về nghệ thuật sắp xếp hoa không? Bạn có muốn trở thành một người bán hoa? Bạn có muốn sở hữu một cửa hàng hoa? Hãy đi bộ với chúng tôi vào thế giới tuyệt vời của nghệ thuật sắp xếp hoa! Nghệ thuật sắp xếp hoa là một trong những khóa học chuyên nghiệp cần thiết cho các chuyên ngành công nghệ làm vườn trong các trường cao đẳng nghề nghiệp cao hơn. Nó chủ yếu nhằm mục đích học tập các đối tượng như chuyên ngành trồng trọt đô thị trong các chuyên ngành công nghệ làm vườn và nhân viên xã hội. Kế hoạch khóa học này là 56 giờ (có thể điều chỉnh) xung quanh kiến ​​thức và kỹ năng cốt lõi cần thiết cho quá trình làm việc của các vị trí quản lý và quản lý cửa hàng hoa và các vị trí nghệ sĩ hoa. Nó thiết lập các nội dung giảng dạy như quản lý cửa hàng hoa và quản lý nghi thức nghi thức và thiết kế sản xuất nghệ thuật hoa và thiết kế sản xuất. Nó chủ yếu học được sự đánh giá cao và sản xuất nghệ thuật cắm hoa và ứng dụng của nó. Khóa học này có tài nguyên học tập và tài nguyên giảng dạy phong phú; Phá vỡ mô hình giảng dạy của các khóa học chuyên nghiệp truyền thống và được thực hiện với quy trình sản xuất như một hướng dẫn và sử dụng nhiệm vụ dựa trên nhiệm vụ để thực hiện việc giảng dạy dựa trên dự án. 
C_1875498,Các thế hệ hiện đại,Bạn có muốn biết làm thế nào để bẻ khóa bí mật của các trò chơi như câu đố trượt khối của Rubik không? Bạn có muốn biết bóng đá đối xứng như thế nào không? Bạn có muốn biết kiến ​​thức đại số đằng sau việc chống lại kiểm tra và truyền dữ liệu mạng an toàn không? Bạn có muốn hiểu quá khứ và hiện tại của định lý của Fermat không? Bạn có muốn biết làm thế nào ba vấn đề lập bản đồ lớn ở Hy Lạp cổ đại đã được trả lời? ... Vui lòng nhập đại số hiện đại
C_1875503,Kỹ năng dịch tiếng Anh của văn hóa Trung Quốc truyền thống,Bạn muốn trở thành một chuyên gia dịch thuật? Bạn muốn biết bí mật của bản dịch? Bạn có muốn quảng bá văn hóa Trung Quốc một cách dễ dàng? Hãy để học hỏi với chúng tôi!     Kỹ năng dịch thuật tiếng Anh của văn hóa truyền thống Trung Quốc nhằm mục đích nuôi dưỡng quan điểm dịch thuật chính xác của người học và khả năng chọn các chiến lược dịch thông qua giải thích và đào tạo có hệ thống
C_1875509,Cây vườn,Vào mùa xuân
C_1875512,Hội thảo đổi mới khoa học và kỹ thuật,Hội thảo đổi mới khoa học và kỹ thuật là một khóa học chung trực tuyến cho giáo dục đổi mới và kinh doanh được xây dựng dưới nền tảng của giáo dục đổi mới. Khóa học dành cho tất cả các sinh viên
C_1875515,Lý thuyết xác suất,Toán học ngẫu nhiên là một nhánh toán học nghiên cứu tính đều đặn thống kê của các hiện tượng ngẫu nhiên. Các lý thuyết và phương pháp cơ bản của nó đã được sử dụng rộng rãi trong nhiều lĩnh vực như khoa học tự nhiên
C_1875518,Giải phẫu người,Engels nói
C_1875524,Công nghệ xử lý nướng,Khóa học bao gồm bốn mô -đun: bánh mì
C_1875535,Giám sát an toàn thực phẩm dựa trên khoa học,Xin chào
C_1875536,Quản trị kinh doanh định hướng năng lượng,Việc chuyển đổi năng lượng từ các nguồn hóa thạch sang năng lượng tái tạo là một megatrend ảnh hưởng đến nhiều phân phối và lĩnh vực công việc. Bạn muốn đóng góp như một chuyên gia
C_1875537,thư từ kinh doanh cho thương mại quốc tế,Đối với các công ty kinh doanh cạnh tranh toàn cầu
C_1875539,Thống kê,Thế giới chúng ta đang sống có đầy đủ dữ liệu đến từ mọi nơi xung quanh chúng ta. Bản thân dữ liệu chỉ là tiếng ồn và sự nhầm lẫn. Để hiểu được dữ liệu
C_1876253,Phương trình vi phân thông thường,Bạn có biết cái bẫy Malthus không? Bạn có biết làm thế nào để dự đoán số lượng nhiễm trùng khi dịch bệnh lan rộng? Bạn có biết về hiệu ứng bướm không? Chào mừng bạn đến với các phương trình vi phân thông thường. Tôi hy vọng rằng thông qua nghiên cứu của khóa học này
C_1881493,Thực hành và suy nghĩ về việc dạy cải cách theo mục tiêu của chương trình giảng dạy hạng nhất,Kế hoạch đào tạo chu kỳ đầy đủ để cải thiện khả năng nghiên cứu giảng dạy và khoa học của giáo viên đại học
C_1881680,"Chia sẻ kinh nghiệm trong việc chuẩn bị cho việc dạy cạnh tranh các kỹ năng cơ bản: Nói về những tiện ích có thể giúp bạn ""lười biếng""",Kế hoạch đào tạo chu kỳ đầy đủ để cải thiện khả năng nghiên cứu giảng dạy và khoa học của giáo viên đại học
C_1883679,Hiểu rủi ro và phát triển bền vững,Đại dịch COVID-19 cho thấy một tương lai mới của rủi ro tuân theo xã hội loài người và cuộc sống hàng ngày của chúng ta. Trong khóa học này
C_1884005,hỗ trợ quản lý sức khỏe và rủi ro trong cộng đồng,Hành động dựa vào cộng đồng là chìa khóa trong an toàn và phát triển địa phương. Trong khóa học này
C_1884058,Xây dựng khả năng phục hồi và phát triển của cộng đồng,Ngoài khủng hoảng
C_1886664,Tài nguyên đất đai,Đất là một hỗ trợ quan trọng cho con người của chúng ta để tồn tại. Chính xác thì tài nguyên đất đai là gì? Làm thế nào để quốc gia lên kế hoạch cho đất đai? Làm thế nào để chúng ta thực hiện quản lý đất đai một cách khoa học? Phát triển đất được thực hiện như thế nào? Nếu bạn có bất kỳ câu hỏi nào về quản lý đất đai và lập kế hoạch ở nước ta
C_1886668,Tính toán số,Bạn muốn hiểu và học tốt công nghệ máy tính khoa học? Giáo sư Wang Bingtuan
C_1886672,Chăm sóc và chăm sóc thú cưng,Chăm sóc thú cưng và điều dưỡng là các khóa học chuyên nghiệp cốt lõi của chăm sóc và hướng dẫn thú cưng. Khóa học này dựa trên khả năng năng lực trong công việc. Sau khi học khóa học này
C_1886674,Khái niệm cơ bản về vật liệu kỹ thuật và sản xuất máy móc,Các khóa học cơ bản về vật liệu kỹ thuật và sản xuất máy móc sẽ tiết lộ bức màn vật liệu bí ẩn cho bạn
C_1886678,Giới thiệu về Khách sạn,Bạn đã bao giờ tự hỏi ai sẽ không bao giờ được thay thế trên thế giới? Những người làm việc trong ngành khách sạn! Bạn đã bao giờ tự hỏi công việc nào cho phép bạn xây dựng người bạn trên toàn thế giới? Việc làm trong lòng hiếu khách! Khách sạn là một ngành công nghiệp trị giá hàng tỷ đô la và kinh doanh phát triển nhanh nhất. Nó đầy vitamin
C_1886679,Thể thao và xã hội,Thể thao là một nguồn hạnh phúc mà mọi người đều có thể liên quan. Khóa học này là một khóa học giáo dục tự do. Nó không tuân thủ đáng kể các khái niệm
C_1886680,Giới thiệu trí tuệ nghệ thuật,Trí tuệ nhân tạo không chỉ liên quan đến rất nhiều công nghệ cao
C_1886681,Quang học tinh thể,Quang học tinh thể là một khóa học quan trọng cung cấp cho sinh viên một số khả năng cơ bản về việc sử dụng kính hiển vi và phân tích tính chất quang học của các công ty khai thác. Học sinh sẽ có được một số kiến ​​thức cơ bản
C_1886682,Vật lý nhiệt,Xin chào tất cả mọi người. Chúng tôi là nhóm giảng dạy nhiệt của Đại học Jiaotong. Chúng tôi rất vui mừng được gặp và biết người học từ khắp nơi trên thế giới. Chúng tôi sẽ đưa bạn vào thế giới nhiệt. Vật lý nhiệt là một ngành học nghiên cứu hiện tượng nhiệt và luật của nó. Hiện tượng nhiệt có liên quan chặt chẽ đến sự phát triển của cuộc sống và xã hội của chúng ta
C_1886683,Thiết kế mạch tương tự,Nền tảng của công nghệ điện tử tương tự là một khóa học giới thiệu về công nghệ điện tử. Nhiệm vụ của nó là cho phép sinh viên có được lý thuyết cơ bản
C_1886685,Truyền nhiệt,Truyền nhiệt là một khoa học cơ bản liên quan đến tốc độ truyền năng lượng nhiệt gây ra bởi chênh lệch nhiệt độ. Từ HVAC của các tòa nhà hiện đại cho đến sự hình thành gió
